ip;int;mac;exp;vrf
10.65.232.121;Vlan3582;4c:f5:5b:c1:4f:3a;0;TR069
10.65.232.126;Vlan3582;e8:28:c1:c8:ef:c7;2;TR069
10.65.232.127;Vlan3582;c0:9f:e1:9a:7d:ce;4;TR069
10.65.232.129;Vlan3582;d4:60:e3:e6:90:a2;10;TR069
10.65.232.130;Vlan3582;a8:f9:4b:1c:81:6f;27;TR069
10.65.232.131;Vlan3582;c0:9f:e1:b8:9d:b2;26;TR069
10.65.232.134;Vlan3582;a8:f9:4b:e0:63:37;5;TR069
10.65.232.135;Vlan3582;30:fb:b8:fe:04:cc;22;TR069
10.65.232.136;Vlan3582;cc:05:77:8c:6c:3b;11;TR069
10.65.232.137;Vlan3582;74:9d:79:1d:af:1a;1;TR069
10.65.232.138;Vlan3582;e0:d9:e3:46:4c:0f;20;TR069
10.65.232.139;Vlan3582;74:9d:79:0d:15:ee;5;TR069
10.65.232.140;Vlan3582;a8:f9:4b:c3:40:cf;5;TR069
10.65.232.141;Vlan3582;c0:9f:e1:b3:4c:28;14;TR069
10.65.232.143;Vlan3582;e4:26:86:70:29:92;5;TR069
10.65.232.144;Vlan3582;e0:d9:e3:6b:0f:cf;7;TR069
10.65.232.145;Vlan3582;74:9d:79:0c:7b:52;11;TR069
10.65.232.146;Vlan3582;a8:f9:4b:c1:50:ff;3;TR069
10.65.232.147;Vlan3582;c0:9f:e1:b8:7e:56;10;TR069
10.65.232.151;Vlan3582;a8:f9:4b:5c:5d:dc;26;TR069
10.65.232.153;Vlan3582;60:ce:86:88:ef:d2;15;TR069
10.65.232.155;Vlan3582;24:58:6e:d7:b2:7e;5;TR069
10.65.232.157;Vlan3582;3c:98:72:8b:a9:4e;27;TR069
10.65.232.158;Vlan3582;e0:d9:e3:62:ff:e7;23;TR069
10.65.232.159;Vlan3582;74:9d:79:1d:19:b0;27;TR069
10.65.232.161;Vlan3582;ac:8d:34:5c:fd:4c;4;TR069
10.65.232.163;Vlan3582;a8:f9:4b:6e:3e:d0;5;TR069
10.65.232.164;Vlan3582;cc:05:77:f9:1f:25;28;TR069
10.65.232.165;Vlan3582;24:58:6e:d4:d2:e2;3;TR069
10.65.232.166;Vlan3582;a8:f9:4b:1c:1d:8f;14;TR069
10.65.232.167;Vlan3582;74:9d:79:1c:df:40;25;TR069
10.65.232.169;Vlan3582;74:9d:79:1d:a3:8a;21;TR069
10.65.232.171;Vlan3582;c0:9f:e1:b7:9a:e0;27;TR069
10.65.232.172;Vlan3582;30:fb:b8:fd:bc:bf;15;TR069
10.65.232.173;Vlan3582;3c:98:72:8b:c5:e6;15;TR069
10.65.232.174;Vlan3582;a8:f9:4b:e1:36:1f;6;TR069
10.65.232.175;Vlan3582;60:ce:86:81:2e:22;28;TR069
10.65.232.176;Vlan3582;e0:d9:e3:60:d1:d7;19;TR069
10.65.232.179;Vlan3582;30:fb:b8:fd:fd:5c;4;TR069
10.65.232.181;Vlan3582;74:9d:79:0d:7b:a6;7;TR069
10.65.232.183;Vlan3582;60:ce:86:81:0d:b2;18;TR069
10.65.232.185;Vlan3582;14:2e:5e:e3:b4:12;6;TR069
10.65.232.186;Vlan3582;a8:f9:4b:c0:d8:6f;9;TR069
10.65.232.188;Vlan3582;a8:f9:4b:cc:21:8b;29;TR069
10.65.232.189;Vlan3582;cc:05:77:fa:ce:04;25;TR069
10.65.232.194;Vlan3582;a8:f9:4b:ca:14:bb;2;TR069
10.65.232.195;Vlan3582;a8:f9:4b:6f:46:38;26;TR069
10.65.232.197;Vlan3582;a8:f9:4b:bc:9d:8a;24;TR069
10.65.232.201;Vlan3582;e4:26:86:52:41:d2;22;TR069
10.65.232.205;Vlan3582;c0:9f:e1:9a:41:3e;5;TR069
10.65.232.208;Vlan3582;a8:f9:4b:cc:5e:e3;5;TR069
10.65.232.209;Vlan3582;78:81:02:47:41:c0;116;TR069
10.65.232.210;Vlan3582;e0:d9:e3:60:e0:8f;22;TR069
10.65.232.211;Vlan3582;1c:bb:a8:e9:2c:6c;4;TR069
10.65.232.213;Vlan3582;a8:f9:4b:63:20:5c;14;TR069
10.65.232.214;Vlan3582;a8:f9:4b:d8:96:a7;0;TR069
10.65.232.215;Vlan3582;d4:60:e3:e1:76:e6;13;TR069
10.65.232.217;Vlan3582;44:ff:ba:19:56:4a;23;TR069
10.65.232.219;Vlan3582;3c:98:72:c8:be:fa;21;TR069
10.65.232.220;Vlan3582;a8:f9:4b:c0:8c:8f;5;TR069
10.65.232.221;Vlan3582;a8:f9:4b:ba:fc:f2;9;TR069
10.65.232.223;Vlan3582;74:9d:79:0c:8f:0c;11;TR069
10.65.232.225;Vlan3582;3c:98:72:d2:74:16;1;TR069
10.65.232.227;Vlan3582;4c:f5:5b:ee:d1:06;29;TR069
10.65.232.229;Vlan3582;e0:d9:e3:43:94:4c;26;TR069
10.65.232.233;Vlan3582;70:f8:2b:80:e2:b2;28;TR069
10.65.232.237;Vlan3582;74:9d:79:0d:93:b6;7;TR069
10.65.232.238;Vlan3582;a8:f9:4b:e4:0f:27;7;TR069
10.65.232.239;Vlan3582;74:9d:79:1d:ae:7a;10;TR069
10.65.232.241;Vlan3582;a8:f9:4b:5c:61:64;9;TR069
10.65.232.242;Vlan3582;ac:8d:34:5d:2c:a5;19;TR069
10.65.232.243;Vlan3582;e4:26:86:98:97:22;3;TR069
10.65.232.244;Vlan3582;a8:f9:4b:c9:e6:43;20;TR069
10.65.232.245;Vlan3582;60:ce:86:88:c7:d2;1;TR069
10.65.232.246;Vlan3582;a8:f9:4b:1c:4f:97;23;TR069
10.65.232.248;Vlan3582;a8:f9:4b:cb:9b:2b;20;TR069
10.65.232.249;Vlan3582;74:9d:79:0d:5c:a2;27;TR069
10.65.232.250;Vlan3582;a8:f9:4b:c2:c1:2f;11;TR069
10.65.232.251;Vlan3582;24:d3:f2:fb:58:26;20;TR069
10.65.232.253;Vlan3582;e4:26:86:70:07:d2;6;TR069
10.65.232.254;Vlan3582;30:fb:b8:fe:3a:1f;1;TR069
10.65.233.3;Vlan3582;24:d3:f2:fb:59:e8;5;TR069
10.65.233.4;Vlan3582;a8:f9:4b:ba:1f:57;15;TR069
10.65.233.5;Vlan3582;e4:26:86:9a:4a:e2;9;TR069
10.65.233.6;Vlan3582;a8:f9:4b:c7:d2:23;12;TR069
10.65.233.8;Vlan3582;1c:bb:a8:ea:86:11;5;TR069
10.65.233.9;Vlan3582;60:ce:86:88:c4:92;12;TR069
10.65.233.10;Vlan3582;a8:f9:4b:cb:bb:0b;22;TR069
10.65.233.11;Vlan3582;d4:60:e3:b0:a9:24;7;TR069
10.65.233.12;Vlan3582;a8:f9:4b:1c:d6:97;1;TR069
10.65.233.13;Vlan3582;a8:f9:4b:5f:b8:70;13;TR069
10.65.233.14;Vlan3582;a8:f9:4b:1f:c8:57;21;TR069
10.65.233.16;Vlan3582;a8:f9:4b:e1:8b:27;2;TR069
10.65.233.25;Vlan3582;d4:60:e3:e6:90:f2;3;TR069
10.65.233.26;Vlan3582;e0:d9:e3:64:39:9f;29;TR069
10.65.233.28;Vlan3582;30:fb:b8:fd:ec:f5;4;TR069
10.65.233.29;Vlan3582;a8:f9:4b:bd:33:7a;27;TR069
10.65.233.31;Vlan3582;74:9d:79:0d:36:28;22;TR069
10.65.233.34;Vlan3582;a8:f9:4b:ba:50:37;19;TR069
10.65.233.36;Vlan3582;e0:d9:e3:6b:4e:ff;29;TR069
10.65.233.37;Vlan3582;3c:98:72:2a:7a:e0;7;TR069
10.65.233.41;Vlan3582;20:e8:82:de:5d:e2;4;TR069
10.65.233.42;Vlan3582;a8:f9:4b:c2:37:2f;0;TR069
10.65.233.46;Vlan3582;4c:f5:5b:ef:00:e7;20;TR069
10.65.233.47;Vlan3582;74:9d:79:0e:38:84;3;TR069
10.65.233.51;Vlan3582;74:9d:79:1d:39:c2;21;TR069
10.65.233.53;Vlan3582;e4:26:86:98:a7:d2;2;TR069
10.65.233.54;Vlan3582;a8:f9:4b:d9:0b:37;12;TR069
10.65.233.55;Vlan3582;d4:60:e3:4c:eb:e4;3;TR069
10.65.233.57;Vlan3582;a8:f9:4b:61:4c:c0;21;TR069
10.65.233.59;Vlan3582;3c:98:72:c8:dc:82;25;TR069
10.65.233.60;Vlan3582;a8:f9:4b:c5:19:0f;24;TR069
10.65.233.61;Vlan3582;74:9d:79:1d:b5:28;6;TR069
10.65.233.64;Vlan3582;a8:f9:4b:e3:f2:df;5;TR069
10.65.233.68;Vlan3582;a8:f9:4b:c6:9c:fb;20;TR069
10.65.233.69;Vlan3582;74:9d:79:0d:8d:bc;29;TR069
10.65.233.73;Vlan3582;e4:26:86:9a:47:f2;5;TR069
10.65.233.74;Vlan3582;a8:f9:4b:d1:e5:c7;2;TR069
10.65.233.78;Vlan3582;a8:f9:4b:cb:f8:c3;27;TR069
10.65.233.80;Vlan3582;a8:f9:4b:cc:4b:e3;5;TR069
10.65.233.82;Vlan3582;cc:05:77:f8:68:ed;5;TR069
10.65.233.83;Vlan3582;e0:d9:e3:43:57:84;13;TR069
10.65.233.84;Vlan3582;a8:f9:4b:d3:d5:e7;26;TR069
10.65.233.86;Vlan3582;a8:f9:4b:e1:17:2f;4;TR069
10.65.233.87;Vlan3582;a8:f9:4b:6f:54:50;24;TR069
10.65.233.89;Vlan3582;a8:f9:4b:bd:50:52;21;TR069
10.65.233.93;Vlan3582;4c:f5:5b:c1:54:46;10;TR069
10.65.233.95;Vlan3582;a8:f9:4b:5c:9e:94;3;TR069
10.65.233.96;Vlan3582;a8:f9:4b:cc:2b:23;15;TR069
10.65.233.97;Vlan3582;3c:98:72:c4:27:b4;21;TR069
10.65.233.98;Vlan3582;a8:f9:4b:d9:0b:67;3;TR069
10.65.233.99;Vlan3582;e4:26:86:98:b8:72;29;TR069
10.65.233.101;Vlan3582;a8:f9:4b:60:aa:a8;13;TR069
10.65.233.102;Vlan3582;a8:f9:4b:c6:df:db;26;TR069
10.65.233.106;Vlan3582;e8:28:c1:c8:d9:2f;3;TR069
10.65.233.107;Vlan3582;74:9d:79:0d:00:90;23;TR069
10.65.233.115;Vlan3582;d4:60:e3:4d:0e:80;20;TR069
10.65.233.116;Vlan3582;a8:f9:4b:cb:05:e3;8;TR069
10.65.233.117;Vlan3582;a8:f9:4b:5c:0a:6c;4;TR069
10.65.233.120;Vlan3582;30:fb:b8:fd:a9:17;4;TR069
10.65.233.122;Vlan3582;e8:28:c1:c8:e5:3f;24;TR069
10.65.233.124;Vlan3582;1c:bb:a8:ea:a2:8b;26;TR069
10.65.233.125;Vlan3582;e4:26:86:9a:25:d2;9;TR069
10.65.233.126;Vlan3582;a8:f9:4b:d3:e4:cf;9;TR069
10.65.233.127;Vlan3582;1c:bb:a8:ea:c4:5a;5;TR069
10.65.233.130;Vlan3582;e0:d9:e3:60:9c:c7;15;TR069
10.65.233.131;Vlan3582;a8:f9:4b:bf:37:1a;1;TR069
10.65.233.134;Vlan3582;a8:f9:4b:c2:3f:6f;28;TR069
10.65.233.137;Vlan3582;24:58:6e:d7:29:26;17;TR069
10.65.233.143;Vlan3582;a8:f9:4b:bd:4f:fa;2;TR069
10.65.233.144;Vlan3582;a8:f9:4b:c9:06:23;21;TR069
10.65.233.146;Vlan3582;a8:f9:4b:da:32:2f;6;TR069
10.65.233.147;Vlan3582;c0:9f:e1:9a:89:e0;22;TR069
10.65.233.149;Vlan3582;30:fb:b8:fe:46:02;13;TR069
10.65.233.151;Vlan3582;74:9d:79:0c:84:ee;2;TR069
10.65.233.152;Vlan3582;4c:f5:5b:81:8d:f7;28;TR069
10.65.233.153;Vlan3582;d4:60:e3:e6:9c:00;10;TR069
10.65.233.155;Vlan3582;78:81:02:1e:33:76;21;TR069
10.65.233.157;Vlan3582;70:f8:2b:81:26:92;9;TR069
10.65.233.158;Vlan3582;4c:f5:5b:c1:32:79;1;TR069
10.65.233.161;Vlan3582;a8:f9:4b:60:58:d8;10;TR069
10.65.233.162;Vlan3582;a8:f9:4b:e3:94:df;14;TR069
10.65.233.165;Vlan3582;c0:9f:e1:9a:b5:0c;20;TR069
10.65.233.167;Vlan3582;e4:26:86:6e:7a:32;9;TR069
10.65.233.169;Vlan3582;a8:f9:4b:66:40:c0;11;TR069
10.65.233.170;Vlan3582;a8:f9:4b:dd:e4:f7;20;TR069
10.65.233.171;Vlan3582;d4:60:e3:4d:e0:26;1;TR069
10.65.233.172;Vlan3582;e0:d9:e3:64:42:b7;28;TR069
10.65.233.173;Vlan3582;a8:f9:4b:5d:e2:40;24;TR069
10.65.233.174;Vlan3582;e0:d9:e3:60:d8:af;20;TR069
10.65.233.175;Vlan3582;74:9d:79:0d:15:12;19;TR069
10.65.233.176;Vlan3582;a8:f9:4b:e1:92:1f;28;TR069
10.65.233.179;Vlan3582;c0:9f:e1:b7:d1:28;27;TR069
10.65.233.180;Vlan3582;a8:f9:4b:d1:32:c7;14;TR069
10.65.233.183;Vlan3582;74:9d:79:0c:8d:ea;1;TR069
10.65.233.185;Vlan3582;e4:26:86:70:34:92;27;TR069
10.65.233.186;Vlan3582;e4:ca:12:98:00:5f;19;TR069
10.65.233.187;Vlan3582;e4:26:86:51:60:b2;3;TR069
10.65.233.188;Vlan3582;e8:28:c1:c8:de:57;7;TR069
10.65.233.189;Vlan3582;a8:f9:4b:60:4b:a8;13;TR069
10.65.233.190;Vlan3582;a8:f9:4b:e0:90:d7;10;TR069
10.65.233.191;Vlan3582;a8:f9:4b:66:09:00;10;TR069
10.65.233.193;Vlan3582;a8:f9:4b:5e:1e:a8;9;TR069
10.65.233.195;Vlan3582;24:58:6e:d4:1d:08;96;TR069
10.65.233.196;Vlan3582;a8:f9:4b:d5:21:77;7;TR069
10.65.233.199;Vlan3582;a8:f9:4b:5f:c7:f8;13;TR069
10.65.233.202;Vlan3582;e4:ca:12:97:cf:5d;5;TR069
10.65.233.207;Vlan3582;a8:f9:4b:6f:ea:50;7;TR069
10.65.233.209;Vlan3582;a8:f9:4b:65:1d:c0;12;TR069
10.65.233.210;Vlan3582;a8:f9:4b:ca:77:c3;23;TR069
10.65.233.212;Vlan3582;1c:bb:a8:ea:94:f3;13;TR069
10.65.233.215;Vlan3582;3c:98:72:c8:8e:80;23;TR069
10.65.233.217;Vlan3582;74:9d:79:0c:fe:06;1;TR069
10.65.233.218;Vlan3582;a8:f9:4b:e4:ff:8f;22;TR069
10.65.233.219;Vlan3582;60:ce:86:80:4d:b2;27;TR069
10.65.233.220;Vlan3582;a8:f9:4b:c6:87:f3;3;TR069
10.65.233.221;Vlan3582;74:9d:79:1d:ad:76;27;TR069
10.65.233.222;Vlan3582;e0:d9:e3:6b:5f:af;21;TR069
10.65.233.223;Vlan3582;cc:05:77:f8:ee:de;2;TR069
10.65.233.226;Vlan3582;e4:ca:12:97:ff:51;3;TR069
10.65.233.228;Vlan3582;a8:f9:4b:ca:64:8b;26;TR069
10.65.233.229;Vlan3582;24:d3:f2:fb:ae:90;8;TR069
10.65.233.231;Vlan3582;24:d3:f2:f2:a4:ac;3;TR069
10.65.233.232;Vlan3582;a8:f9:4b:d0:a7:df;1;TR069
10.65.233.233;Vlan3582;e4:26:86:9a:75:02;2;TR069
10.65.233.235;Vlan3582;74:9d:79:1c:ee:9a;1;TR069
10.65.233.237;Vlan3582;c0:9f:e1:9a:cf:a0;3;TR069
10.65.233.238;Vlan3582;a8:f9:4b:c8:9d:2b;119;TR069
10.65.233.239;Vlan3582;a8:f9:4b:61:b5:28;11;TR069
10.65.233.243;Vlan3582;3c:98:72:8b:f1:6a;29;TR069
10.65.233.245;Vlan3582;a8:f9:4b:64:b3:c0;4;TR069
10.65.233.246;Vlan3582;e0:d9:e3:63:fd:bf;12;TR069
10.65.233.247;Vlan3582;a8:f9:4b:5e:a4:00;3;TR069
10.65.233.248;Vlan3582;e0:d9:e3:60:2a:9f;4;TR069
10.65.233.249;Vlan3582;20:e8:82:d9:9f:52;25;TR069
10.65.233.251;Vlan3582;d4:60:e3:4c:ea:7c;12;TR069
10.65.233.252;Vlan3582;e0:d9:e3:46:18:d7;26;TR069
10.65.233.253;Vlan3582;1c:bb:a8:e9:f5:a2;22;TR069
10.65.233.254;Vlan3582;a8:f9:4b:c7:ee:23;29;TR069
10.65.233.255;Vlan3582;d4:60:e3:e6:58:9e;13;TR069
10.65.234.0;Vlan3582;a8:f9:4b:d0:20:57;4;TR069
10.65.234.1;Vlan3582;20:e8:82:d9:04:de;10;TR069
10.65.234.5;Vlan3582;a8:f9:4b:6e:f5:d8;14;TR069
10.65.234.6;Vlan3582;a8:f9:4b:ce:a4:97;12;TR069
10.65.234.7;Vlan3582;c0:9f:e1:b5:b2:66;15;TR069
10.65.234.8;Vlan3582;a8:f9:4b:e1:cd:c7;21;TR069
10.65.234.9;Vlan3582;a8:f9:4b:63:0d:64;26;TR069
10.65.234.11;Vlan3582;a8:f9:4b:bb:17:ea;29;TR069
10.65.234.15;Vlan3582;a8:f9:4b:65:ad:48;10;TR069
10.65.234.17;Vlan3582;24:58:6e:d7:49:90;23;TR069
10.65.234.19;Vlan3582;20:e8:82:d9:05:14;2;TR069
10.65.234.21;Vlan3582;a8:f9:4b:5c:dd:ec;0;TR069
10.65.234.27;Vlan3582;e4:26:86:70:32:b2;1;TR069
10.65.234.28;Vlan3582;cc:05:77:f8:3b:3d;29;TR069
10.65.234.29;Vlan3582;a8:f9:4b:6d:d5:d8;14;TR069
10.65.234.30;Vlan3582;a8:f9:4b:e0:6d:df;21;TR069
10.65.234.32;Vlan3582;e8:28:c1:c8:0d:df;3;TR069
10.65.234.34;Vlan3582;a8:f9:4b:d4:7f:07;7;TR069
10.65.234.35;Vlan3582;a8:f9:4b:6d:25:e0;20;TR069
10.65.234.37;Vlan3582;c0:9f:e1:9a:7b:a0;26;TR069
10.65.234.38;Vlan3582;a8:f9:4b:d3:10:5f;3;TR069
10.65.234.40;Vlan3582;a8:f9:4b:1d:a7:f7;1;TR069
10.65.234.42;Vlan3582;a8:f9:4b:c8:95:e3;21;TR069
10.65.234.43;Vlan3582;78:81:02:1e:44:c4;4;TR069
10.65.234.45;Vlan3582;74:9d:79:1d:3b:20;0;TR069
10.65.234.46;Vlan3582;a8:f9:4b:c8:91:d3;5;TR069
10.65.234.47;Vlan3582;a8:f9:4b:bb:c9:b2;11;TR069
10.65.234.53;Vlan3582;e0:d9:e3:43:c7:9c;9;TR069
10.65.234.55;Vlan3582;24:58:6e:d4:3e:ec;20;TR069
10.65.234.57;Vlan3582;24:58:6e:d4:14:86;7;TR069
10.65.234.58;Vlan3582;a8:f9:4b:e1:0c:57;27;TR069
10.65.234.59;Vlan3582;4c:f5:5b:c1:4f:7e;12;TR069
10.65.234.61;Vlan3582;e4:47:b3:c4:74:24;14;TR069
10.65.234.64;Vlan3582;e0:d9:e3:6a:df:6f;10;TR069
10.65.234.66;Vlan3582;a8:f9:4b:db:9f:47;23;TR069
10.65.234.67;Vlan3582;a8:f9:4b:bc:47:6a;12;TR069
10.65.234.68;Vlan3582;a8:f9:4b:c7:19:cb;0;TR069
10.65.234.69;Vlan3582;70:f8:2b:81:44:12;0;TR069
10.65.234.73;Vlan3582;a8:f9:4b:5b:a0:44;0;TR069
10.65.234.75;Vlan3582;a8:f9:4b:6d:18:98;15;TR069
10.65.234.77;Vlan3582;20:e8:82:c3:4a:0c;3;TR069
10.65.234.79;Vlan3582;d4:60:e3:e6:ac:0e;27;TR069
10.65.234.80;Vlan3582;30:fb:b8:fd:f7:0d;6;TR069
10.65.234.81;Vlan3582;1c:bb:a8:eb:3d:4a;12;TR069
10.65.234.82;Vlan3582;a8:f9:4b:cb:be:db;27;TR069
10.65.234.86;Vlan3582;e0:d9:e3:63:b7:07;14;TR069
10.65.234.88;Vlan3582;a8:f9:4b:c0:a7:0f;5;TR069
10.65.234.89;Vlan3582;78:81:02:7b:07:a8;28;TR069
10.65.234.92;Vlan3582;a8:f9:4b:cb:f5:c3;25;TR069
10.65.234.93;Vlan3582;a8:f9:4b:be:f1:d2;10;TR069
10.65.234.96;Vlan3582;a8:f9:4b:1c:f2:c7;5;TR069
10.65.234.97;Vlan3582;c0:9f:e1:9a:f3:a0;8;TR069
10.65.234.100;Vlan3582;a8:f9:4b:e3:cb:97;3;TR069
10.65.234.101;Vlan3582;d4:60:e3:e6:9e:4e;19;TR069
10.65.234.104;Vlan3582;a8:f9:4b:e0:16:97;26;TR069
10.65.234.105;Vlan3582;3c:98:72:8b:b6:aa;15;TR069
10.65.234.107;Vlan3582;ac:8d:34:5d:41:f6;26;TR069
10.65.234.108;Vlan3582;a8:f9:4b:d1:81:77;6;TR069
10.65.234.109;Vlan3582;a8:f9:4b:68:8a:c8;18;TR069
10.65.234.111;Vlan3582;a8:f9:4b:5e:ae:e0;0;TR069
10.65.234.113;Vlan3582;d4:60:e3:4d:0e:08;14;TR069
10.65.234.115;Vlan3582;70:f8:2b:81:04:d2;6;TR069
10.65.234.116;Vlan3582;e0:d9:e3:63:15:77;7;TR069
10.65.234.122;Vlan3582;a8:f9:4b:e2:15:0f;28;TR069
10.65.234.123;Vlan3582;d4:60:e3:e6:a1:a0;11;TR069
10.65.234.126;Vlan3582;a8:f9:4b:d2:da:67;26;TR069
10.65.234.128;Vlan3582;e8:28:c1:c8:c3:27;8;TR069
10.65.234.129;Vlan3582;d4:60:e3:b0:c9:b8;2;TR069
10.65.234.130;Vlan3582;a8:f9:4b:ca:a5:db;26;TR069
10.65.234.133;Vlan3582;24:d3:f2:f2:d9:e6;26;TR069
10.65.234.135;Vlan3582;20:e8:82:d8:95:72;7;TR069
10.65.234.137;Vlan3582;a8:f9:4b:bd:00:8a;14;TR069
10.65.234.138;Vlan3582;a8:f9:4b:e2:45:0f;5;TR069
10.65.234.139;Vlan3582;a8:f9:4b:bd:c3:0a;29;TR069
10.65.234.140;Vlan3582;a8:f9:4b:e2:2c:2f;29;TR069
10.65.234.142;Vlan3582;e0:d9:e3:63:fd:4f;5;TR069
10.65.234.143;Vlan3582;1c:bb:a8:ea:88:96;25;TR069
10.65.234.146;Vlan3582;a8:f9:4b:c2:dc:57;5;TR069
10.65.234.147;Vlan3582;a8:f9:4b:66:39:f0;13;TR069
10.65.234.148;Vlan3582;a8:f9:4b:e1:0f:cf;19;TR069
10.65.234.149;Vlan3582;3c:98:72:8b:b4:de;39;TR069
10.65.234.151;Vlan3582;24:d3:f2:fb:85:68;25;TR069
10.65.234.152;Vlan3582;a8:f9:4b:c8:c0:bb;5;TR069
10.65.234.154;Vlan3582;a8:f9:4b:43:e1:d7;4;TR069
10.65.234.155;Vlan3582;20:e8:82:d9:a2:52;12;TR069
10.65.234.157;Vlan3582;a8:f9:4b:61:db:18;2;TR069
10.65.234.158;Vlan3582;a8:f9:4b:e1:c9:bf;22;TR069
10.65.234.159;Vlan3582;e4:26:86:70:23:62;22;TR069
10.65.234.163;Vlan3582;e4:26:86:6e:7e:f2;20;TR069
10.65.234.164;Vlan3582;a8:f9:4b:c0:95:7f;2;TR069
10.65.234.166;Vlan3582;ac:8d:34:5c:f9:c7;24;TR069
10.65.234.167;Vlan3582;74:9d:79:0d:aa:cc;20;TR069
10.65.234.174;Vlan3582;a8:f9:4b:d3:72:1f;23;TR069
10.65.234.175;Vlan3582;e4:26:86:9a:43:d2;28;TR069
10.65.234.176;Vlan3582;30:fb:b8:fd:b9:b1;11;TR069
10.65.234.177;Vlan3582;60:ce:86:81:1c:02;2;TR069
10.65.234.178;Vlan3582;a8:f9:4b:cc:55:7b;28;TR069
10.65.234.179;Vlan3582;78:81:02:1e:47:58;27;TR069
10.65.234.183;Vlan3582;14:2e:5e:ea:fb:92;3;TR069
10.65.234.185;Vlan3582;74:9d:79:0d:67:60;9;TR069
10.65.234.189;Vlan3582;24:d3:f2:f2:bd:c0;0;TR069
10.65.234.190;Vlan3582;a8:f9:4b:c0:c1:47;12;TR069
10.65.234.192;Vlan3582;a8:f9:4b:e3:a4:47;5;TR069
10.65.234.197;Vlan3582;24:d3:f2:fb:5a:90;15;TR069
10.65.234.199;Vlan3582;e4:26:86:6e:7a:c2;3;TR069
10.65.234.200;Vlan3582;a8:f9:4b:e1:ba:3f;6;TR069
10.65.234.201;Vlan3582;c0:9f:e1:b8:9f:c2;14;TR069
10.65.234.202;Vlan3582;a8:f9:4b:d3:9d:5f;4;TR069
10.65.234.203;Vlan3582;70:f8:2b:81:11:12;12;TR069
10.65.234.205;Vlan3582;a8:f9:4b:bd:48:62;6;TR069
10.65.234.207;Vlan3582;e4:26:86:9a:67:62;3;TR069
10.65.234.208;Vlan3582;3c:98:72:ad:f7:b5;6;TR069
10.65.234.209;Vlan3582;d4:60:e3:e6:62:58;28;TR069
10.65.234.210;Vlan3582;a8:f9:4b:c4:db:af;1;TR069
10.65.234.212;Vlan3582;e8:28:c1:c8:1f:af;6;TR069
10.65.234.213;Vlan3582;e4:47:b3:c4:75:8c;20;TR069
10.65.234.214;Vlan3582;a8:f9:4b:cc:a9:03;6;TR069
10.65.234.215;Vlan3582;c0:9f:e1:9b:67:9e;2;TR069
10.65.234.216;Vlan3582;a8:f9:4b:dd:54:e7;10;TR069
10.65.234.217;Vlan3582;3c:98:72:8b:4c:a6;24;TR069
10.65.234.224;Vlan3582;a8:f9:4b:c4:97:0f;21;TR069
10.65.234.225;Vlan3582;e4:26:86:9a:2d:22;27;TR069
10.65.234.226;Vlan3582;e8:28:c1:c8:33:6f;14;TR069
10.65.234.230;Vlan3582;a8:f9:4b:c4:76:87;26;TR069
10.65.234.231;Vlan3582;20:e8:82:c3:4a:a2;21;TR069
10.65.234.233;Vlan3582;a8:f9:4b:5b:d8:d4;6;TR069
10.65.234.240;Vlan3582;e0:d9:e3:62:84:27;6;TR069
10.65.234.242;Vlan3582;a8:f9:4b:c7:74:23;7;TR069
10.65.234.243;Vlan3582;24:58:6e:d4:f3:28;14;TR069
10.65.234.244;Vlan3582;cc:05:77:fc:94:6f;10;TR069
10.65.234.245;Vlan3582;cc:05:77:f8:48:96;27;TR069
10.65.234.248;Vlan3582;a8:f9:4b:1d:7b:17;29;TR069
10.65.234.249;Vlan3582;e4:26:86:70:29:f2;1;TR069
10.65.234.252;Vlan3582;a8:f9:4b:c0:73:67;5;TR069
10.65.234.253;Vlan3582;a8:f9:4b:bd:75:6a;4;TR069
10.65.234.255;Vlan3582;a8:f9:4b:60:cb:90;25;TR069
10.65.235.1;Vlan3582;e0:d9:e3:43:cd:7c;1;TR069
10.65.235.2;Vlan3582;e0:d9:e3:62:d0:8f;8;TR069
10.65.235.3;Vlan3582;20:e8:82:c3:72:ce;10;TR069
10.65.235.5;Vlan3582;3c:98:72:8b:c2:08;26;TR069
10.65.235.7;Vlan3582;c0:9f:e1:b5:c7:5a;5;TR069
10.65.235.15;Vlan3582;78:81:02:1e:1e:22;25;TR069
10.65.235.17;Vlan3582;c0:9f:e1:b8:9d:4c;5;TR069
10.65.235.21;Vlan3582;e4:ca:12:c7:d6:44;29;TR069
10.65.235.23;Vlan3582;e0:d9:e3:43:57:3c;13;TR069
10.65.235.26;Vlan3582;e4:ca:12:9b:e2:5d;4;TR069
10.65.235.27;Vlan3582;e0:d9:e3:43:6e:dc;12;TR069
10.65.235.32;Vlan3582;e0:d9:e3:62:e0:7f;29;TR069
10.65.235.33;Vlan3582;e4:26:86:98:a9:52;11;TR069
10.65.235.34;Vlan3582;a8:f9:4b:ca:3b:fb;25;TR069
10.65.235.35;Vlan3582;1c:bb:a8:e9:83:ba;28;TR069
10.65.235.36;Vlan3582;1c:bb:a8:e9:4b:a7;7;TR069
10.65.235.37;Vlan3582;a8:f9:4b:60:9e:98;5;TR069
10.65.235.39;Vlan3582;74:9d:79:0d:74:30;24;TR069
